BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF
64,32,94,0.00402399999984,4.783668,1.145446,5.938752,5.352146,10.752,0.177333333333,432.578,443.507333333,786.6,404,226,1.94702970297,3.48053097345,1.7735896137,43.6171709467,-9.77904290429,-96.2421828909
128,8,10,0.00406800000019,23.789488,5.578741,29.551357,236.66397,0.576,60.7913333333,155.732,217.099333333,786.6,404,226,1.94702970297,3.48053097345,3.62322623438,72.40028816,46.2625412541,3.9383480826
128,8,22,0.0042199999989,7.226392,2.381157,9.681234,72.458437,0.576,16.584,164.607,181.767,786.6,404,226,1.94702970297,3.48053097345,4.32751819637,76.8920671243,55.0081683168,19.5721238938
128,8,34,0.00407199999972,3.505431,1.451437,4.987938,31.868297,0.576,6.41766666667,168.784,175.777666667,786.6,404,226,1.94702970297,3.48053097345,4.47497122312,77.6534875837,56.4906765677,22.2222713864
128,8,46,0.00408299999981,1.801267,0.986327000001,2.805584,14.984382,0.576,2.7835,170.096,173.4555,786.6,404,226,1.94702970297,3.48053097345,4.53488070427,77.9487032799,57.065470297,23.2497787611
128,8,58,0.00411100000019,0.93413,0.689132000001,1.635874,7.228032,0.576,1.22333333333,165.906,167.705333333,786.6,404,226,1.94702970297,3.48053097345,4.69036961655,78.6797186202,58.4887788779,25.794100295
128,8,70,0.00802100000146,0.605619,0.523869999999,1.146265,4.254917,0.576,0.620166666667,165.566,166.762166667,786.6,404,226,1.94702970297,3.48053097345,4.71689721789,78.7996228494,58.7222359736,26.2114306785
128,8,82,0.0039680000009,0.467757999999,0.441508999998,0.919319999999,2.998742,0.576,0.3355,172.994,173.9055,786.6,404,226,1.94702970297,3.48053097345,4.52314619147,77.891495042,56.9540841584,23.0506637168
128,8,94,0.00418300000092,0.389161999999,0.357508999999,0.756807,1.996244,0.576,0.113,211.763,212.452,786.6,404,226,1.94702970297,3.48053097345,3.70248338448,72.9911009408,47.4128712871,5.99469026549
128,12,10,0.00402300000133,30.356299,5.66093,36.161183,242.426589,0.864,35.9898333333,235.858,272.711833333,786.6,404,226,1.94702970297,3.48053097345,2.88436328701,65.3303034155,32.4970709571,-20.6689528024
128,12,22,0.00531500000034,10.33639,2.580871,12.957243,64.786135,0.864,8.7115,247.139,256.7145,786.6,404,226,1.94702970297,3.48053097345,3.06410428706,67.3640350877,36.4568069307,-13.5904867257
128,12,34,0.00398200000018,4.561875,1.580324,6.162548,26.004224,0.864,3.14766666667,244.405,248.416666667,786.6,404,226,1.94702970297,3.48053097345,3.16645421,68.4189338079,38.5107260726,-9.91887905605
128,12,46,0.0039680000009,2.08663,1.057028,3.158588,11.405072,0.864,1.31416666667,238.053,240.231166667,786.6,404,226,1.94702970297,3.48053097345,3.27434616796,69.4595516569,40.536839934,-6.29697640118
128,12,58,0.00386699999945,1.108506,0.785491000001,1.905548,6.518838,0.864,0.656333333333,234.242,235.762333333,786.6,404,226,1.94702970297,3.48053097345,3.3364108205,70.0276718366,41.6429867987,-4.31961651917
128,12,70,0.00477099999989,0.879704999999,0.646712,1.537488,4.576924,0.864,0.4,236.351,237.615,786.6,404,226,1.94702970297,3.48053097345,3.31039707089,69.792143402,41.1844059406,-5.13938053097
128,12,82,0.00421499999902,0.789772,0.583079999999,1.38301,3.675958,0.864,0.257,246.16,247.281,786.6,404,226,1.94702970297,3.48053097345,3.18099651813,68.56331045,38.7918316832,-9.41637168142
128,12,94,0.0037029999985,0.686539,0.502016999999,1.197877,2.662495,0.864,0.106166666667,282.538,283.508166667,786.6,404,226,1.94702970297,3.48053097345,2.77452325007,63.9577718451,29.8247112211,-25.4460914454
128,16,10,0.00422599999911,44.591527,6.003138,50.688579,217.658696,1.248,25.3595,290.571,317.1785,786.6,404,226,1.94702970297,3.48053097345,2.4799915505,59.677281973,21.490470297,-40.3444690265
128,16,22,0.00411499999973,16.090536,2.806534,18.942208,56.730194,1.248,5.93183333333,298.268,305.447833333,786.6,404,226,1.94702970297,3.48053097345,2.57523516018,61.1685947962,24.3941006601,-35.1539085546
128,16,34,0.00406599999951,5.778514,1.701219,7.498233,20.971391,1.248,2.14266666667,289.972,293.362666667,786.6,404,226,1.94702970297,3.48053097345,2.68132277681,62.7049749979,27.3854785479,-29.8064896755
128,16,46,0.0041229999988,2.412417,1.146759,3.570664,10.355437,1.248,0.9565,282.321,284.5255,786.6,404,226,1.94702970297,3.48053097345,2.76460282119,63.8284388508,29.5728960396,-25.8962389381
128,16,58,0.00397899999916,1.740186,0.938256000001,2.689595,7.007246,1.248,0.566333333333,282.959,284.773333333,786.6,404,226,1.94702970297,3.48053097345,2.76219683491,63.7969319434,29.5115511551,-26.005899705
128,16,70,0.00399599999946,1.508793,0.809231000001,2.327627,5.231568,1.248,0.363333333333,288.407,290.018333333,786.6,404,226,1.94702970297,3.48053097345,2.71224232951,63.1301381473,28.2132838284,-28.3266961652
128,16,82,0.00408699999934,1.381418,0.723399,2.1181,4.208486,1.248,0.235833333333,298.653,300.136833333,786.6,404,226,1.94702970297,3.48053097345,2.62080462189,61.8437791338,25.7087046205,-32.8039085546
128,16,94,0.00415299999986,1.258545,0.628423,1.896993,2.861517,1.248,0.09,340.291,341.629,786.6,404,226,1.94702970297,3.48053097345,2.30249773878,56.5689041444,15.4383663366,-51.1632743363
128,20,10,0.0039199999992,55.449863,6.048314,61.577353,202.299592,1.56,19.6621666667,332.644,353.866166667,786.6,404,226,1.94702970297,3.48053097345,2.22287427874,55.0132002712,12.4093646865,-56.5779498525
128,20,22,0.00410300000112,19.420203,2.89641,22.343247,52.794219,1.56,4.76233333333,334.922,341.244333333,786.6,404,226,1.94702970297,3.48053097345,2.30509322255,56.6178065938,15.5335808581,-50.9930678466
128,20,34,0.00400699999955,7.175472,1.914469,9.105212,21.548347,1.56,1.8815,326.809,330.2505,786.6,404,226,1.94702970297,3.48053097345,2.3818283394,58.0154462243,18.2548267327,-46.128539823
128,20,46,0.00379599999906,3.31089,1.334076,4.659872,12.043616,1.56,0.914666666667,322.256,324.730666667,786.6,404,226,1.94702970297,3.48053097345,2.42231510832,58.717179422,19.6211221122,-43.6861356932
128,20,58,0.0040710000012,2.26174,0.998129,3.270446,7.045918,1.56,0.468833333333,323.432,325.460833333,786.6,404,226,1.94702970297,3.48053097345,2.41688067945,58.6243537588,19.4403877888,-44.0092182891
128,20,70,0.00659900000028,2.080298,0.901013999999,2.994293,5.631243,1.56,0.307333333333,331.974,333.841333333,786.6,404,226,1.94702970297,3.48053097345,2.35620913727,57.5589456734,17.3660066007,-47.7174041298
128,20,82,0.00477300000057,1.981345,0.829636,2.821736,4.590963,1.56,0.204333333333,346.468,348.232333333,786.6,404,226,1.94702970297,3.48053097345,2.25883677277,55.7294262226,13.8038778878,-54.0851032448
128,20,94,0.00409500000023,1.88623,0.755858999999,2.65431,3.445506,1.56,0.0971666666667,379.197,380.854166667,786.6,404,226,1.94702970297,3.48053097345,2.06535747497,51.582231545,5.72916666667,-68.5195427729
128,24,10,0.00370900000053,67.05905,6.32787,73.456526,193.646121,1.872,16.5665,367.17,385.6085,786.6,404,226,1.94702970297,3.48053097345,2.03989279282,50.9778159166,4.55235148515,-70.6232300885
128,24,22,0.011097999999,21.811636,3.136394,24.984804,53.080357,1.872,4.26433333333,365.784,371.920333333,786.6,404,226,1.94702970297,3.48053097345,2.11496906596,52.717984575,7.94051155116,-64.566519174
128,24,34,0.0112360000003,7.215084,2.007599,9.253044,21.457894,1.872,1.674,357.698,361.244,786.6,404,226,1.94702970297,3.48053097345,2.17747561205,54.0752606153,10.5831683168,-59.8424778761
128,24,46,0.012553999999,4.058645,1.470726,5.558919,12.426613,1.872,0.873333333333,352.869,355.614333333,786.6,404,226,1.94702970297,3.48053097345,2.21194683754,54.7909568608,11.976650165,-57.3514749263
128,24,58,0.011176,3.079563,1.117174,4.224769,7.421873,1.872,0.438666666667,354.244,356.554666667,786.6,404,226,1.94702970297,3.48053097345,2.20611332157,54.6714128316,11.7438943894,-57.7675516224
128,24,70,0.0104460000002,2.9261,1.020615,3.970532,6.195971,1.872,0.312,361.704,363.888,786.6,404,226,1.94702970297,3.48053097345,2.16165413534,53.7391304348,9.92871287129,-61.0123893805
128,24,82,0.0118890000012,2.83058,0.970975,3.827711,5.352423,1.872,0.2295,373.369,375.4705,786.6,404,226,1.94702970297,3.48053097345,2.09497150908,52.2666539537,7.06175742574,-66.1373893805
128,24,94,0.01181,2.672701,0.880783000001,3.577833,3.783364,1.872,0.0995,410.801,412.7725,786.6,404,226,1.94702970297,3.48053097345,1.90565020683,47.5244724129,-2.17141089109,-82.642699115
128,28,10,0.0100469999998,77.591716,6.536704,84.205752,185.673009,2.184,15.009,391.699,408.892,786.6,404,226,1.94702970297,3.48053097345,1.92373536288,48.0177981185,-1.21089108911,-80.9256637168
128,28,22,0.0111749999996,24.490422,3.350598,27.879802,54.668953,2.184,4.159,386.791,393.134,786.6,404,226,1.94702970297,3.48053097345,2.00084449577,50.0211034833,2.6896039604,-73.9530973451
128,28,34,0.00612399999955,7.804432,2.064695,9.889431,21.378425,2.184,1.57266666667,377.906,381.662666667,786.6,404,226,1.94702970297,3.48053097345,2.0609822985,51.4794474108,5.52904290429,-68.8772861357
128,28,46,0.00472599999921,4.575039,1.433571,6.022497,11.357683,2.184,0.719333333333,374.478,377.381333333,786.6,404,226,1.94702970297,3.48053097345,2.08436382651,52.0237308246,6.58877887789,-66.9828908555
128,28,58,0.00476600000002,4.065404,1.176258,5.256513,7.620042,2.184,0.404666666667,379.817,382.405666667,786.6,404,226,1.94702970297,3.48053097345,2.05697788649,51.3849902534,5.3451320132,-69.2060471976
128,28,70,0.00424300000122,3.984796,1.118344,5.114393,6.771447,2.184,0.3215,386.19,388.6955,786.6,404,226,1.94702970297,3.48053097345,2.02369206744,50.585367404,3.78824257426,-71.989159292
128,28,82,0.00416200000109,3.910312,1.066522,4.991938,5.900878,2.184,0.242833333333,397.63,400.056833333,786.6,404,226,1.94702970297,3.48053097345,1.96622063282,49.1410077125,0.976031353135,-77.0162979351
128,28,94,0.00537299999996,3.766487,0.970320999999,4.748167,4.286231,2.184,0.120166666667,428.43,430.734166667,786.6,404,226,1.94702970297,3.48053097345,1.82618436352,45.2410161878,-6.6173679868,-90.590339233
128,32,10,0.00432000000001,83.607749,6.654871,90.336973,181.144998,2.688,13.6706666667,411.152,427.510666667,786.6,404,226,1.94702970297,3.48053097345,1.83995409081,45.6508178659,-5.81947194719,-89.1640117994
128,32,22,0.00545800000145,22.897416,3.297854,26.220014,51.079494,2.688,3.64616666667,404.65,410.984166667,786.6,404,226,1.94702970297,3.48053097345,1.91394234571,47.7518221883,-1.72875412541,-81.8514011799
128,32,34,0.00415299999986,7.645768,2.054063,9.714681,20.178816,2.688,1.406,395.558,399.652,786.6,404,226,1.94702970297,3.48053097345,1.96821234474,49.1924739385,1.07623762376,-76.8371681416
128,32,46,0.0043880000012,5.431039,1.460378,6.90449,11.449093,2.688,0.634666666667,395.789,399.111666667,786.6,404,226,1.94702970297,3.48053097345,1.97087698931,49.2611662005,1.20998349835,-76.5980825959
128,32,58,0.00422599999911,5.127332,1.295267,6.434231,8.340565,2.688,0.415333333333,403.833,406.936333333,786.6,404,226,1.94702970297,3.48053097345,1.93298050719,48.2664208831,-0.726815181518,-80.0603244838
128,32,70,0.0043710000009,4.995771,1.212999,6.219911,7.443358,2.688,0.3275,408.71,411.7255,786.6,404,226,1.94702970297,3.48053097345,1.91049619224,47.6575769133,-1.91225247525,-82.1794247788
128,32,82,0.00446399999964,4.90042,1.16343,6.075694,6.279697,2.688,0.243666666667,421.758,424.689666667,786.6,404,226,1.94702970297,3.48053097345,1.85217598105,46.0094499534,-5.12120462046,-87.9157817109
128,32,94,0.00553899999977,4.785214,1.066134,5.863285,5.038883,2.688,0.146833333333,443.277,446.111833333,786.6,404,226,1.94702970297,3.48053097345,1.76323500348,43.2860623782,-10.4237211221,-97.3946165192
256,8,10,0.00447600000007,22.575528,5.54443,28.301386,189.182392,0.144,73.4216666667,119.92,193.485666667,786.6,404,226,1.94702970297,3.48053097345,4.0654174211,75.4022798542,52.1075082508,14.3868731563
256,8,22,0.00423000000046,5.87327,2.134197,8.066294,56.17384,0.144,19.9536666667,127.717,147.814666667,786.6,404,226,1.94702970297,3.48053097345,5.32152876124,81.2084074922,63.4122112211,34.595280236
256,8,34,0.00433100000009,2.533939,1.138045,3.696686,22.328229,0.144,6.34633333333,134.71,141.200333333,786.6,404,226,1.94702970297,3.48053097345,5.57080837864,82.0492838376,65.0494224422,37.5219764012
256,8,46,0.00440800000069,1.027256,0.678985999999,1.721741,8.182789,0.144,2.17933333333,134.782,137.105333333,786.6,404,226,1.94702970297,3.48053097345,5.73719476023,82.5698788033,66.0630363036,39.3339233038
256,8,58,0.00461299999915,0.631694,0.492705000001,1.137747,4.553152,0.144,0.972666666667,136.837,137.953666667,786.6,404,226,1.94702970297,3.48053097345,5.70191441088,82.4620306806,65.8530528053,38.9585545723
256,8,70,0.0044539999999,0.494868,0.407591000001,0.914065000001,3.240938,0.144,0.521333333333,146.566,147.231333333,786.6,404,226,1.94702970297,3.48053097345,5.34261275906,81.2825663192,63.5566006601,34.8533923304
256,8,82,0.00446600000032,0.420610000001,0.364667,0.795529000001,2.467533,0.144,0.249333333333,169.447,169.840333333,786.6,404,226,1.94702970297,3.48053097345,4.63140871524,78.4082973133,57.9603135314,24.8494100295
256,8,94,0.0044999999991,0.365035000001,0.300755999999,0.676071,1.536804,0.144,0.0463333333333,240.413,240.603333333,786.6,404,226,1.94702970297,3.48053097345,3.26928138984,69.4122383253,40.4447194719,-6.4616519174
256,12,10,0.004277,22.763034,5.299259,28.226219,205.317631,0.216,45.4213333333,186.368,232.005333333,786.6,404,226,1.94702970297,3.48053097345,3.39043930025,70.5052970591,42.5729372937,-2.65722713864
256,12,22,0.00450300000011,7.245447,2.276168,9.563625,56.161827,0.216,11.0285,197.634,208.8785,786.6,404,226,1.94702970297,3.48053097345,3.7658255876,73.4453979151,48.2974009901,7.57588495575
256,12,34,0.0044799999996,3.288781,1.369734,4.679015,22.366726,0.216,3.69883333333,203.806,207.720833333,786.6,404,226,1.94702970297,3.48053097345,3.7868132309,73.5925714044,48.5839521452,8.08812684366
256,12,46,0.00646500000039,1.548394,0.885537,2.45097,9.813798,0.216,1.4425,203.698,205.3565,786.6,404,226,1.94702970297,3.48053097345,3.83041199085,73.8931477244,49.1691831683,9.1342920354
256,12,58,0.00437500000044,1.13583,0.737468000001,1.88492,6.697859,0.216,0.777666666667,210.803,211.796666667,786.6,404,226,1.94702970297,3.48053097345,3.71393947025,73.0744130859,47.5750825083,6.28466076696
256,12,70,0.00436499999887,0.898064999999,0.627282000001,1.538772,4.514463,0.216,0.412666666667,223.862,224.490666667,786.6,404,226,1.94702970297,3.48053097345,3.50393186354,71.460632257,44.4330033003,0.66784660767
256,12,82,0.00465900000017,0.743965000001,0.506497,1.25981,3.136376,0.216,0.193666666667,245.264,245.673666667,786.6,404,226,1.94702970297,3.48053097345,3.20180836096,68.7676498008,39.1896864686,-8.70516224189
256,12,94,0.00441000000137,0.684135,0.431574999999,1.126215,1.952973,0.216,0.0465,309.87,310.1325,786.6,404,226,1.94702970297,3.48053097345,2.53633527605,60.5730358505,23.234529703,-37.2267699115
256,16,10,0.0042629999989,29.323153,5.686432,35.117074,194.522591,0.312,31.8973333333,239.487,271.696333333,786.6,404,226,1.94702970297,3.48053097345,2.89514396587,65.4594033393,32.7484323432,-20.2196165192
256,16,22,0.00419800000054,9.566583,2.462156,12.060325,47.993113,0.312,7.0135,251.28,258.6055,786.6,404,226,1.94702970297,3.48053097345,3.0416986491,67.1236333588,35.9887376238,-14.4272123894
256,16,34,0.00547899999947,4.257483,1.470092,5.746212,18.776086,0.312,2.28733333333,257.004,259.603333333,786.6,404,226,1.94702970297,3.48053097345,3.03000731886,66.9967793881,35.7417491749,-14.8687315634
256,16,46,0.00432700000056,2.088176,1.012995,3.113308,9.543388,0.312,1.00516666667,254.532,255.849166667,786.6,404,226,1.94702970297,3.48053097345,3.07446770395,67.4740444105,36.6709983498,-13.2075958702
256,16,58,0.00466899999992,1.636045,0.853593,2.50227,6.534598,0.312,0.571333333333,263.074,263.957333333,786.6,404,226,1.94702970297,3.48053097345,2.98002707508,66.4432579032,34.6640264026,-16.795280236
256,16,70,0.00548600000002,1.428641,0.751654,2.191575,5.003293,0.312,0.345,278.257,278.914,786.6,404,226,1.94702970297,3.48053097345,2.82022415512,64.5418255784,30.9618811881,-23.4132743363
256,16,82,0.00424700000076,1.260551,0.649277999999,1.918455,3.704843,0.312,0.177833333333,302.551,303.040833333,786.6,404,226,1.94702970297,3.48053097345,2.59568979978,61.4745953047,24.9898927393,-34.0888643068
256,16,94,0.00442099999964,1.174636,0.553235000001,1.738716,2.452529,0.312,0.0595,353.141,353.5125,786.6,404,226,1.94702970297,3.48053097345,2.22509812241,55.0581617086,12.4969059406,-56.421460177
256,20,10,0.00441599999976,32.700545,5.676916,38.478772,177.897794,0.39,25.7408333333,279.806,305.936833333,786.6,404,226,1.94702970297,3.48053097345,2.57111898371,61.1064285109,24.2730610561,-35.370280236
256,20,22,0.00424399999974,10.756944,2.452989,13.238012,45.444086,0.39,5.45583333333,288.522,294.367833333,786.6,404,226,1.94702970297,3.48053097345,2.67216696571,62.5771887448,27.1366749175,-30.2512536873
256,20,34,0.00431399999979,5.28147,1.625108,6.923586,19.428826,0.39,2.06466666667,292.912,295.366666667,786.6,404,226,1.94702970297,3.48053097345,2.66313057217,62.4502076447,26.8894389439,-30.6932153392
256,20,46,0.00435900000048,2.793482,1.155101,3.961789,10.327312,0.39,0.902833333333,297.387,298.679833333,786.6,404,226,1.94702970297,3.48053097345,2.63358925583,62.0290066955,26.0693481848,-32.1592182891
256,20,58,0.00438899999972,2.33264,0.982141,3.3268,7.359175,0.39,0.5305,306.604,307.5245,786.6,404,226,1.94702970297,3.48053097345,2.55784498471,60.904589372,23.8800742574,-36.0727876106
256,20,70,0.00562499999978,2.152116,0.878328999999,3.041129,5.912786,0.39,0.3285,323.724,324.4425,786.6,404,226,1.94702970297,3.48053097345,2.42446658499,58.7538138825,19.692450495,-43.5586283186
256,20,82,0.0044229999985,1.965976,0.75625,2.734739,3.911223,0.39,0.146333333333,357.676,358.212333333,786.6,404,226,1.94702970297,3.48053097345,2.1959042914,54.4606746334,11.3335808581,-58.5010324484
256,20,94,0.00434599999971,1.887865,0.691156000001,2.587268,3.106641,0.39,0.079,384.856,385.325,786.6,404,226,1.94702970297,3.48053097345,2.04139362875,51.0138571065,4.62252475248,-70.4977876106
256,24,10,0.00442000000112,37.423488,6.019022,43.522057,173.87465,0.468,20.809,317.353,338.63,786.6,404,226,1.94702970297,3.48053097345,2.32288928919,56.9501652682,16.1806930693,-49.8362831858
256,24,22,0.00547199999892,12.607785,2.74909,15.38374,46.957727,0.468,4.57666666667,327.971,333.015666667,786.6,404,226,1.94702970297,3.48053097345,2.36205103464,57.6639121959,17.570379538,-47.3520648968
256,24,34,0.00539700000081,6.434233,1.895033,8.348858,21.203455,0.468,1.88,332.015,334.363,786.6,404,226,1.94702970297,3.48053097345,2.35253302548,57.4926264938,17.2368811881,-47.9482300885
256,24,46,0.0043540000006,3.757795,1.33605,5.107649,11.257375,0.468,0.843666666667,334.332,335.643666667,786.6,404,226,1.94702970297,3.48053097345,2.34355680777,57.3298160861,16.9198844884,-48.5148967552
256,24,58,0.00429799999984,3.274651,1.151723,4.43933,8.0203,0.468,0.504666666667,345.488,346.460666667,786.6,404,226,1.94702970297,3.48053097345,2.27038759571,55.9546571743,14.2424092409,-53.301179941
256,24,70,0.00486500000079,2.941992,0.980841999999,3.933822,5.774884,0.468,0.279833333333,363.886,364.633833333,786.6,404,226,1.94702970297,3.48053097345,2.15723262104,53.6443130774,9.74410066007,-61.3424041298
256,24,82,0.00425700000051,2.82418,0.904664,3.737365,4.602283,0.468,0.169666666667,387.694,388.331666667,786.6,404,226,1.94702970297,3.48053097345,2.02558809265,50.6316213238,3.87830033003,-71.8281710914
256,24,94,0.00419099999999,2.730691,0.834075999999,3.573779,3.778347,0.468,0.0993333333333,411.198,411.765333333,786.6,404,226,1.94702970297,3.48053097345,1.91031137476,47.6525129248,-1.92211221122,-82.1970501475
256,28,10,0.00441500000125,39.783434,5.876917,45.734274,168.721012,0.546,18.1646666667,341.528,360.238666667,786.6,404,226,1.94702970297,3.48053097345,2.18355238564,54.2030680566,10.8320132013,-59.397640118
256,28,22,0.00446899999952,15.395851,2.966845,18.388361,49.927149,0.546,4.5955,350.831,355.9725,786.6,404,226,1.94702970297,3.48053097345,2.20972125656,54.745423341,11.8879950495,-57.5099557522
256,28,34,0.00444499999867,6.263742,1.844283,8.123576,19.602155,0.546,1.61466666667,353.402,355.562666667,786.6,404,226,1.94702970297,3.48053097345,2.21226825463,54.797525214,11.9894389439,-57.3286135693
256,28,46,0.00413800000024,4.495373,1.391624,5.899682,11.620302,0.546,0.768166666667,358.836,360.150166667,786.6,404,226,1.94702970297,3.48053097345,2.18408895178,54.2143190101,10.8539191419,-59.358480826
256,28,58,0.00761099999909,4.260087,1.241172,5.516521,8.963913,0.546,0.5135,372.784,373.8435,786.6,404,226,1.94702970297,3.48053097345,2.10408901051,52.4734935164,7.46448019802,-65.4174778761
256,28,70,0.0044539999999,3.91185,1.077691,4.999966,6.492591,0.546,0.294333333333,388.344,389.184333333,786.6,404,226,1.94702970297,3.48053097345,2.02115021759,50.523222307,3.66724422442,-72.2054572271
256,28,82,0.00443300000006,3.787197,0.98495,4.781954,5.091319,0.546,0.181833333333,410.622,411.349833333,786.6,404,226,1.94702970297,3.48053097345,1.91224095954,47.7053351979,-1.81926567657,-82.01320059
256,28,94,0.0043110000006,3.702696,0.920136000001,4.631411,4.299216,0.546,0.12,429.098,429.764,786.6,404,226,1.94702970297,3.48053097345,1.83030686609,45.3643529113,-6.37722772277,-90.1610619469
256,32,10,0.00518999999986,46.10863,6.018916,52.193203,159.672533,0.672,16.049,364.339,381.06,786.6,404,226,1.94702970297,3.48053097345,2.06424185168,51.5560640732,5.67821782178,-68.610619469
256,32,22,0.00554200000079,17.579144,3.046454,20.651148,51.0972,0.672,4.1555,373.977,378.8045,786.6,404,226,1.94702970297,3.48053097345,2.07653288174,51.842804475,6.23650990099,-67.6126106195
256,32,34,0.00440800000069,7.277093,1.919762,9.211936,20.619043,0.672,1.48633333333,375.89,378.048333333,786.6,404,226,1.94702970297,3.48053097345,2.08068633199,51.938935503,6.42367986799,-67.2780235988
256,32,46,0.00544500000069,5.412021,1.465527,6.892168,12.01536,0.672,0.755666666667,380.2,381.627666667,786.6,404,226,1.94702970297,3.48053097345,2.0611713162,51.4838969404,5.53770627063,-68.86179941
256,32,58,0.00670300000093,4.826221,1.22676,6.066946,8.100005,0.672,0.410666666667,391.9,392.982666667,786.6,404,226,1.94702970297,3.48053097345,2.00161499913,50.0403424019,2.72706270627,-73.8861356932
256,32,70,0.00425100000029,4.744143,1.151017,5.904977,6.889474,0.672,0.293833333333,407.528,408.493833333,786.6,404,226,1.94702970297,3.48053097345,1.92561046413,48.068416815,-1.1123349835,-80.7494837758
256,32,82,0.0043229999992,4.586223,1.047344,5.643385,5.473076,0.672,0.156833333333,439.407,440.235833333,786.6,404,226,1.94702970297,3.48053097345,1.7867695913,44.0330748369,-8.96926567657,-94.7946165192
256,32,94,0.00437699999929,4.546786,1.020123,5.576235,4.750679,0.672,0.135333333333,444.596,445.403333333,786.6,404,226,1.94702970297,3.48053097345,1.7660397692,43.3761335706,-10.248349835,-97.081120944
